id,database_key,optimization_key,query_key,iteration,start_time,end_time,execution_time,client_energy_consumed,server_energy_consumed,,,
4521,mongodb,index,14,4,1719263793547,1719263793549,2,0,637.834437,,,
4522,mongodb,index,14,5,1719263798903,1719263798906,3,992.226667,0,,,
4523,mongodb,index,14,6,1719263802132,1719263802135,3,13679.16,0,,,
4524,mongodb,index,14,7,1719263805374,1719263805377,3,1043.236225,721.506623,,,
4526,mongodb,index,14,8,1719263810737,1719263810740,3,0,0,,,
4527,mongodb,index,14,9,1719263813970,1719263813973,3,0,0,,,
4554,mongodb,index,15,1,1719263906304,1719263906309,5,0,648.066445,,648.066445,
4563,mongodb,index,15,10,1719263945998,1719263946001,3,651.377483,0,,0,
4564,mongodb,index,15,11,1719263949230,1719263949233,3,0,650.704319,,650.704319,
4565,mongodb,index,15,12,1719263952456,1719263952459,3,374.900662,0,,0,
4566,mongodb,index,15,13,1719263955697,1719263955700,3,0,871.783333,,871.783333,
4568,mongodb,index,15,14,1719263961052,1719263961055,3,0,680.913621,,680.913621,
4569,mongodb,index,15,15,1719263964281,1719263964284,3,0,501.821192,,501.821192,
4570,mongodb,index,15,16,1719263967506,1719263967510,4,0,0,,0,
4571,mongodb,index,15,17,1719263972862,1719263972866,4,0,552.76412,,552.76412,
4572,mongodb,index,15,18,1719263976086,1719263976089,3,0,952.96,,952.96,
4574,mongodb,index,15,19,1719263979327,1719263979331,4,0,0,,0,
4555,mongodb,index,15,2,1719263911662,1719263911665,3,0,0,,0,
4575,mongodb,index,15,20,1719263982551,1719263982555,4,0,534.357616,,534.357616,
4577,mongodb,index,15,21,1719263985784,1719263985788,4,0,656.784053,,656.784053,
4578,mongodb,index,15,22,1719263989010,1719263989013,3,0,0,,0,
4579,mongodb,index,15,23,1719263994363,1719263994366,3,0,0,,0,
4580,mongodb,index,15,24,1719263997589,1719263997592,3,0,527.61794,,527.61794,
4581,mongodb,index,15,25,1719264002946,1719264002949,3,0,551.747508,,551.747508,
4582,mongodb,index,15,26,1719264008304,1719264008308,4,0,1090.9,,1090.9,
4583,mongodb,index,15,27,1719264011532,1719264011535,3,0,0,,0,
4584,mongodb,index,15,28,1719264016880,1719264016883,3,0,0,,0,
4585,mongodb,index,15,29,1719264020101,1719264020104,3,0,0,,0,
4556,mongodb,index,15,3,1719263917016,1719263917019,3,0,627.58804,,627.58804,
4586,mongodb,index,15,30,1719264023323,1719264023326,3,0,0,,0,
4557,mongodb,index,15,4,1719263920245,1719263920248,3,0,0,,0,
4558,mongodb,index,15,5,1719263925597,1719263925600,3,0,0,,0,
4559,mongodb,index,15,6,1719263928815,1719263928819,4,0,538.770764,,538.770764,
4560,mongodb,index,15,7,1719263934171,1719263934173,2,0,725.730897,,725.730897,
4561,mongodb,index,15,8,1719263937399,1719263937403,4,0,0,,0,
4562,mongodb,index,15,9,1719263940631,1719263940634,3,0,511.598007,664.0067409375,511.598007,
4590,mongodb,index,16,1,1719264026538,1719264098993,72455,166948.602273,150901865.47293,,,
4627,mongodb,index,16,10,1719264731623,1719264809246,77623,61671.485669,161352407.626553,,,
4631,mongodb,index,16,11,1719264812128,1719264887735,75607,100977.476674,162900640.335927,,,
4636,mongodb,index,16,12,1719264890669,1719264964612,73943,68922.737105,163526606.953361,,,
4640,mongodb,index,16,13,1719264969332,1719265044310,74978,60372.009144,164740592.665255,,,
4644,mongodb,index,16,14,1719265048998,1719265122785,73787,50626.036412,163601538.919283,,,
4648,mongodb,index,16,15,1719265127655,1719265201428,73773,38362.070361,164459167.391972,,,
4655,mongodb,index,16,16,1719265204190,1719265278832,74642,43596.591034,167918024.856801,,,
4663,mongodb,index,16,17,1719265281666,1719265355017,73351,62078.856525,162722142.583076,,,
4670,mongodb,index,16,18,1719265360337,1719265436659,76322,92676.779982,167374191.118773,,,
4677,mongodb,index,16,19,1719265439882,1719265513466,73584,63213.260708,167583193.715056,,,
4594,mongodb,index,16,2,1719264102080,1719264174872,72792,96661.437777,153529363.00907,,,
4685,mongodb,index,16,20,1719265518543,1719265591708,73165,87073.667415,164061509.611984,,,
4695,mongodb,index,16,21,1719265596953,1719265669668,72715,58648.593593,163680292.690511,,,
4710,mongodb,index,16,22,1719265674616,1719265748844,74228,59794.946635,164354759.880211,,,
4725,mongodb,index,16,23,1719265751936,1719265825004,73068,76755.537907,164175909.345476,,,
4740,mongodb,index,16,24,1719265829630,1719265902869,73239,56366.689625,162562477.654928,,,
4755,mongodb,index,16,25,1719265905946,1719265976590,70644,68227.679863,162209395.387358,,,
4771,mongodb,index,16,26,1719265979464,1719266052873,73409,57182.711258,164223141.955584,,,
4785,mongodb,index,16,27,1719266058128,1719266129667,71539,68486.888827,163585616.942043,,,
4795,mongodb,index,16,28,1719266132651,1719266207018,74367,55210.599978,164312221.585012,,,
4808,mongodb,index,16,29,1719266210137,1719266284965,74828,56107.919188,168400606.491811,,,
4598,mongodb,index,16,3,1719264177607,1719264250606,72999,100104.903135,156049742.314527,,,
4820,mongodb,index,16,30,1719266287642,1719266362511,74869,41900.117377,167014199.955484,,,
4602,mongodb,index,16,4,1719264255300,1719264331438,76138,111186.977217,163157382.91391,,,
4607,mongodb,index,16,5,1719264336764,1719264411407,74643,65945.038708,161079979.899989,,,
4611,mongodb,index,16,6,1719264416428,1719264491123,74695,29648.53152,162026273.980809,,,
4615,mongodb,index,16,7,1719264493971,1719264569865,75894,139855.758539,165446551.274333,,,
4619,mongodb,index,16,8,1719264574645,1719264648552,73907,61417.59197,161777915.721582,,,
4623,mongodb,index,16,9,1719264651170,1719264726362,75192,52022.781686,161669962.536233,,,
4825,mongodb,index,17,1,1719266365172,1719266380553,15381,0,35966865.424486,,,
4861,mongodb,index,17,10,1719266536110,1719266551474,15364,0,36710386.657124,,,
4864,mongodb,index,17,11,1719266554402,1719266569579,15177,0,36528290.032795,,,
4868,mongodb,index,17,12,1719266574830,1719266590320,15490,0,35849505.146962,,,
4870,mongodb,index,17,13,1719266595250,1719266610667,15417,18988.770764,36699991.952723,,,
4871,mongodb,index,17,14,1719266613534,1719266628961,15427,3437.425249,36472701.070608,,,
4872,mongodb,index,17,15,1719266631818,1719266646981,15163,0,36664538.390239,,,
4873,mongodb,index,17,16,1719266650109,1719266665269,15160,0,36115482.321161,,,
4875,mongodb,index,17,17,1719266670537,1719266685895,15358,1067.199336,35935448.242455,,,
4876,mongodb,index,17,18,1719266688837,1719266703990,15153,0,36693924.554421,,,
4877,mongodb,index,17,19,1719266709253,1719266724393,15140,0,36090301.316997,,,
4829,mongodb,index,17,2,1719266385582,1719266401068,15486,1516.54485,36520959.210339,,,
4878,mongodb,index,17,20,1719266727544,1719266742655,15111,0,36037712.879072,,,
4879,mongodb,index,17,21,1719266745839,1719266760917,15078,0,36015211.779617,,,
4880,mongodb,index,17,22,1719266764121,1719266779524,15403,1276.86711,35887970.374289,,,
4881,mongodb,index,17,23,1719266782405,1719266797799,15394,0,36565100.745366,,,
4882,mongodb,index,17,24,1719266800689,1719266815896,15207,402.990066,36641216.984143,,,
4883,mongodb,index,17,25,1719266818985,1719266834124,15139,373.508306,36388989.814526,,,
4884,mongodb,index,17,26,1719266839384,1719266854785,15401,0,35889944.861968,,,
4885,mongodb,index,17,27,1719266857671,1719266872789,15118,47198.773333,36677634.809612,,,
4888,mongodb,index,17,28,1719266878097,1719266893439,15342,0,35748677.245855,,,
4889,mongodb,index,17,29,1719266896393,1719266911547,15154,377.122517,36415707.778349,,,
4834,mongodb,index,17,3,1719266403872,1719266419254,15382,1097.415282,36775220.611356,,,
4890,mongodb,index,17,30,1719266914683,1719266930015,15332,0,35979488.676029,,,
4837,mongodb,index,17,4,1719266422158,1719266437527,15369,438.196013,36519253.909817,,,
4840,mongodb,index,17,5,1719266440441,1719266455954,15513,0,-21808704011.8901,,,
4845,mongodb,index,17,6,1719266458727,1719266474030,15303,0,37091364.138066,,,
4848,mongodb,index,17,7,1719266477003,1719266492488,15485,365.602649,36464363.483002,,,
4853,mongodb,index,17,8,1719266497408,1719266512892,15484,0,36823815.094423,,,
4856,mongodb,index,17,9,1719266517828,1719266533311,15483,0,36780485.672718,,,
4891,mongodb,index,18,1,1719266935091,1719266944359,9268,8329.998675,24852874.089942,,,
4901,mongodb,index,18,10,1719267049748,1719267059292,9544,0,25610101.359237,,,
4902,mongodb,index,18,11,1719267062008,1719267071663,9655,380.761589,25774487.115554,,,
4903,mongodb,index,18,12,1719267074267,1719267083647,9380,381.97351,26603072.969503,,,
4904,mongodb,index,18,13,1719267086526,1719267095950,9424,0,25249506.414332,,,
4905,mongodb,index,18,14,1719267098786,1719267108135,9349,743.738411,26978222.314237,,,
4906,mongodb,index,18,15,1719267111047,1719267120556,9509,0,24798688.609829,,,
4907,mongodb,index,18,16,1719267123302,1719267132690,9388,0,27132010.155449,,,
4908,mongodb,index,18,17,1719267135552,1719267144952,9400,0,26099736.160287,,,
4909,mongodb,index,18,18,1719267147812,1719267157396,9584,0,24705451.642045,,,
4911,mongodb,index,18,19,1719267160065,1719267169559,9494,0,26724478.245164,,,
4892,mongodb,index,18,2,1719266947356,1719266956471,9115,390.463576,24599450.637118,,,
4913,mongodb,index,18,20,1719267172321,1719267181791,9470,987.237575,25402187.441434,,,
4914,mongodb,index,18,21,1719267184585,1719267193799,9214,0,27206155.621101,,,
4915,mongodb,index,18,22,1719267196842,1719267206240,9398,742.119205,24015572.869574,,,
4916,mongodb,index,18,23,1719267209114,1719267218521,9407,789.009934,27539827.004508,,,
4917,mongodb,index,18,24,1719267221376,1719267230807,9431,399.761589,25012679.427853,,,
4918,mongodb,index,18,25,1719267233642,1719267243219,9577,0,25354948.793582,,,
4920,mongodb,index,18,26,1719267248039,1719267257195,9156,0,25457484.428943,,,
4921,mongodb,index,18,27,1719267262430,1719267271759,9329,0,23552145.182062,,,
4922,mongodb,index,18,28,1719267274683,1719267284022,9339,0,27032873.205112,,,
4923,mongodb,index,18,29,1719267286948,1719267296405,9457,0,25352438.491487,,,
4894,mongodb,index,18,3,1719266959627,1719266969152,9525,0,23655677.003627,,,
4924,mongodb,index,18,30,1719267299212,1719267308788,9576,0,25943042.579605,,,
4895,mongodb,index,18,4,1719266971892,1719266981223,9331,0,27042085.95405,,,
4896,mongodb,index,18,5,1719266986293,1719266995709,9416,0,26234927.808103,,,
4897,mongodb,index,18,6,1719267000687,1719267010205,9518,372.476821,24540754.669874,,,
4898,mongodb,index,18,7,1719267012955,1719267022427,9472,0,27473240.462127,,,
4899,mongodb,index,18,8,1719267025218,1719267034529,9311,0,25172125.962945,,,
4900,mongodb,index,18,9,1719267037480,1719267046955,9475,0,27001741.337371,,,
4928,mongodb,index,19,1,1719267311475,1719267605753,294278,6541.722075,711089281.021885,,,
4965,mongodb,index,19,10,1719270034518,1719270338832,304314,4315.581989,741244818.863147,,,
4969,mongodb,index,19,11,1719270341979,1719270642701,300722,6996.24574,730744465.72355,,,
4973,mongodb,index,19,12,1719270645549,1719270946276,300727,3777.393336,732432232.264025,,,
4977,mongodb,index,19,13,1719270949117,1719271243977,294860,5133.907681,721641582.231188,,,
4982,mongodb,index,19,14,1719271248702,1719271549826,301124,3142.405602,732348748.62048,,,
4986,mongodb,index,19,15,1719271552263,1719271853031,300768,7374.23978,732837369.395405,,,
4990,mongodb,index,19,16,1719271855724,1719272150811,295087,4190.649106,723159916.476051,,,
4994,mongodb,index,19,17,1719272153315,1719272448887,295572,6633.922884,722206002.757998,,,
4998,mongodb,index,19,18,1719272451788,1719272756594,304806,4267.72785,741363357.822217,,,
5002,mongodb,index,19,19,1719272759252,1719273054882,295630,18486.724579,723023971.832174,,,
4932,mongodb,index,19,2,1719267608971,1719267910620,301649,4849.284314,735090969.258424,,,
5006,mongodb,index,19,20,1719273059938,1719273365910,305972,2581.67509,742680768.730728,,,
5010,mongodb,index,19,21,1719273368402,1719273663988,295586,1118.839828,728177980.327934,,,
5014,mongodb,index,19,22,1719273666965,1719273968303,301338,5642.14964,735052465.46834,,,
5018,mongodb,index,19,23,1719273973590,1719274276404,302814,2216.267167,737576724.073574,,,
5023,mongodb,index,19,24,1719274281234,1719274577193,295959,2233.304416,721492590.067262,,,
5053,mongodb,index,19,25,1719274581827,1719274876896,295069,5964.851378,718914496.57704,,,
5119,mongodb,index,19,26,1719274882209,1719275178143,295934,5893.625821,722710770.306193,,,
5180,mongodb,index,19,27,1719275180661,1719275476842,296181,5449.382137,725959007.324173,,,
5239,mongodb,index,19,28,1719275479115,1719275773570,294455,2688.902521,-21048235367.772,,,
5305,mongodb,index,19,29,1719275778798,1719276080313,301515,1916.951277,734956796.369738,,,
4936,mongodb,index,19,3,1719267913511,1719268208863,295352,4226.405129,725626955.883516,,,
5306,mongodb,index,19,30,1719276085425,1719276385742,300317,4195.279455,727685588.666059,,,
4940,mongodb,index,19,4,1719268212069,1719268512910,300841,4553.844096,730859147.966946,,,
4944,mongodb,index,19,5,1719268515638,1719268815974,300336,2688.954167,730539549.404207,,,
4948,mongodb,index,19,6,1719268819084,1719269115293,296209,2978.809652,730539095.152404,,,
4952,mongodb,index,19,7,1719269117638,1719269419162,301524,5773.526988,737748592.697264,,,
4956,mongodb,index,19,8,1719269422199,1719269723263,301064,11515.440706,732459502.610963,,,
4961,mongodb,index,19,9,1719269727846,1719270029452,301606,4622.103969,735635970.676286,,,
3075,mongodb,index,2,1,1719237932766,1719237933271,505,0,0,,,
3093,mongodb,index,2,10,1719237968236,1719237968720,484,0,940714.445183,,,
3095,mongodb,index,2,11,1719237971466,1719237971968,502,0,961611.64186,,,
3097,mongodb,index,2,12,1719237974696,1719237975179,483,0,1016654.176357,,,
3099,mongodb,index,2,13,1719237977928,1719237978419,491,623.734219,945563.44546,,,
3100,mongodb,index,2,14,1719237983296,1719237983781,485,395.303333,970709.386667,,,
3101,mongodb,index,2,15,1719237986520,1719237987002,482,5501.66113,961147.946179,,,
3102,mongodb,index,2,16,1719237989750,1719237990237,487,634.481728,935983.799524,,,
3104,mongodb,index,2,17,1719237995101,1719237995587,486,0,933424.972757,,,
3105,mongodb,index,2,18,1719237998332,1719237998815,483,3684.331126,945239.909779,,,
3106,mongodb,index,2,19,1719238001564,1719238002049,485,6756.511706,962566.222591,,,
3078,mongodb,index,2,2,1719237938145,1719237938631,486,20588.116667,1026254.403739,,,
3108,mongodb,index,2,20,1719238006930,1719238007410,480,420.757475,941995.985958,,,
3109,mongodb,index,2,21,1719238010156,1719238010649,493,599.803987,955016.356866,,,
3110,mongodb,index,2,22,1719238013379,1719238013873,494,414.471761,951611.085886,,,
3111,mongodb,index,2,23,1719238018740,1719238019223,483,13287.189369,967232.633333,,,
3113,mongodb,index,2,24,1719238021982,1719238022464,482,0,946003.74359,,,
3114,mongodb,index,2,25,1719238025232,1719238025716,484,0,939389.611262,,,
3115,mongodb,index,2,26,1719238030587,1719238031073,486,478.139535,937049.570642,,,
3117,mongodb,index,2,27,1719238033815,1719238034306,491,0,968445.549003,,,
3118,mongodb,index,2,28,1719238037045,1719238037546,501,4556.26,968114.410338,,,
3119,mongodb,index,2,29,1719238040280,1719238040764,484,0,1014758.163344,,,
3079,mongodb,index,2,3,1719237941375,1719237941859,484,0,967937.631385,,,
3120,mongodb,index,2,30,1719238043519,1719238044013,494,0,947214.4,,,
3081,mongodb,index,2,4,1719237944610,1719237945105,495,30373.46,940395.678272,,,
3083,mongodb,index,2,5,1719237947832,1719237948332,500,11983.213333,979836.53,,,
3085,mongodb,index,2,6,1719237951064,1719237951567,503,1144.69808,1016444.137043,,,
3087,mongodb,index,2,7,1719237954290,1719237954771,481,0,991134.129425,,,
3089,mongodb,index,2,8,1719237959648,1719237960139,491,0,945350.752164,,,
3092,mongodb,index,2,9,1719237965003,1719237965486,483,0,973621.4,,,
5307,mongodb,index,20,1,1719276390987,1719276393655,2668,374.695364,7053665.511748,,,
5316,mongodb,index,20,10,1719276446562,1719276449172,2610,0,6016670.66156,,,
5317,mongodb,index,20,11,1719276451801,1719276454450,2649,389.049669,5904878.80031,,,
5318,mongodb,index,20,12,1719276459180,1719276461777,2597,0,5989927.926615,,,
5319,mongodb,index,20,13,1719276464412,1719276467066,2654,0,5843453.863282,,,
5320,mongodb,index,20,14,1719276471769,1719276474458,2689,0,5975525.336648,,,
5321,mongodb,index,20,15,1719276477000,1719276479657,2657,0,6034311.797425,,,
5322,mongodb,index,20,16,1719276482245,1719276484939,2694,0,5952312.411561,,,
5323,mongodb,index,20,17,1719276487490,1719276490193,2703,0,6117854.698327,,,
5324,mongodb,index,20,18,1719276494864,1719276497566,2702,0,6114845.658143,,,
5325,mongodb,index,20,19,1719276502231,1719276504935,2704,0,6113249.361517,,,
5308,mongodb,index,20,2,1719276396214,1719276398821,2607,0,6264024.489414,,,
5326,mongodb,index,20,20,1719276507473,1719276510169,2696,420.576159,6142271.263256,,,
5327,mongodb,index,20,21,1719276514841,1719276517498,2657,1315.897032,5971721.381597,,,
5328,mongodb,index,20,22,1719276520089,1719276522750,2661,959.528239,5843899.47165,,,
5329,mongodb,index,20,23,1719276527452,1719276530144,2692,0,5867791.024239,,,
5330,mongodb,index,20,24,1719276534812,1719276537463,2651,0,5971401.415781,,,
5331,mongodb,index,20,25,1719276540038,1719276542692,2654,0,5816306.855008,,,
5332,mongodb,index,20,26,1719276547386,1719276550085,2699,0,5837081.145626,,,
5333,mongodb,index,20,27,1719276552612,1719276555264,2652,0,5967451.734842,,,
5334,mongodb,index,20,28,1719276559992,1719276562686,2694,0,5793835.15,,,
5335,mongodb,index,20,29,1719276565237,1719276567928,2691,0,5986185.606667,,,
5309,mongodb,index,20,3,1719276403572,1719276406175,2603,0,6099811.177398,,,
5336,mongodb,index,20,30,1719276572592,1719276575281,2689,0,5924056.567327,,,
5310,mongodb,index,20,4,1719276410926,1719276413532,2606,1057.059801,5996219.183535,,,
5311,mongodb,index,20,5,1719276416154,1719276418754,2600,374.496689,6016836.2332,,,
5312,mongodb,index,20,6,1719276421381,1719276424075,2694,0,6012209.247948,,,
5313,mongodb,index,20,7,1719276428734,1719276431351,2617,0,6225608.97474,,,
5314,mongodb,index,20,8,1719276433973,1719276436570,2597,0,6019677.592746,,,
5315,mongodb,index,20,9,1719276441334,1719276443973,2639,0,5893345.457064,,,
5337,mongodb,index,21,1,1719276577822,1719276577826,4,0,1457648.965037,,,
5346,mongodb,index,21,10,1719276611107,1719276611111,4,0,704.23588,,,
5347,mongodb,index,21,11,1719276614330,1719276614333,3,0,0,,,
5348,mongodb,index,21,12,1719276619686,1719276619690,4,0,0,,,
5349,mongodb,index,21,13,1719276622909,1719276622913,4,0,495.983389,,,
5350,mongodb,index,21,14,1719276626132,1719276626135,3,0,2156.299003,,,
5351,mongodb,index,21,15,1719276629354,1719276629358,4,393.695364,0,,,
5352,mongodb,index,21,16,1719276632586,1719276632590,4,0,574.374172,,,
5353,mongodb,index,21,17,1719276635807,1719276635811,4,0,1032.306667,,,
5354,mongodb,index,21,18,1719276639032,1719276639035,3,0,588.376667,,,
5355,mongodb,index,21,19,1719276642262,1719276642265,3,0,0,,,
5338,mongodb,index,21,2,1719276581051,1719276581055,4,0,0,,,
5356,mongodb,index,21,20,1719276645489,1719276645492,3,0,933.777409,,,
5357,mongodb,index,21,21,1719276648717,1719276648720,3,0,549.516556,,,
5358,mongodb,index,21,22,1719276651950,1719276651953,3,0,0,,,
5359,mongodb,index,21,23,1719276657301,1719276657304,3,0,743.571429,,,
5360,mongodb,index,21,24,1719276660518,1719276660522,4,432.701987,0,,,
5361,mongodb,index,21,25,1719276663739,1719276663743,4,0,491.907591,,,
5362,mongodb,index,21,26,1719276666967,1719276666970,3,0,0,,,
5363,mongodb,index,21,27,1719276672318,1719276672322,4,0,701.395349,,,
5364,mongodb,index,21,28,1719276675546,1719276675549,3,0,925.259136,,,
5365,mongodb,index,21,29,1719276678770,1719276678774,4,1059.973333,0,,,
5339,mongodb,index,21,3,1719276584274,1719276584277,3,0,718.225914,,,
5366,mongodb,index,21,30,1719276684126,1719276684130,4,0,0,,,
5340,mongodb,index,21,4,1719276587498,1719276587502,4,0,0,,,
5341,mongodb,index,21,5,1719276590721,1719276590725,4,0,573.445183,,,
5342,mongodb,index,21,6,1719276596081,1719276596085,4,0,0,,,
5343,mongodb,index,21,7,1719276599305,1719276599309,4,0,0,,,
5344,mongodb,index,21,8,1719276602528,1719276602532,4,0,0,,,
5345,mongodb,index,21,9,1719276607878,1719276607882,4,0,991.616667,,,
5367,mongodb,index,22,1,1719276687352,1719276687974,622,0,594.940199,,,
5376,mongodb,index,22,10,1719276722789,1719276723390,601,725.528239,1239171.740221,,,
5377,mongodb,index,22,11,1719276726019,1719276726626,607,12597.953488,1219035.168035,,,
5378,mongodb,index,22,12,1719276731379,1719276731977,598,0,1215228.8433,,,
5379,mongodb,index,22,13,1719276734604,1719276735207,603,0,1227493.49474,,,
5380,mongodb,index,22,14,1719276737833,1719276738433,600,0,1192590.541949,,,
5381,mongodb,index,22,15,1719276741063,1719276741670,607,0,1204594.923256,,,
5382,mongodb,index,22,16,1719276744288,1719276744885,597,0,1235504.039855,,,
5383,mongodb,index,22,17,1719276749647,1719276750246,599,592.707641,1188965.147011,,,
5384,mongodb,index,22,18,1719276752891,1719276753489,598,0,1210340.967386,,,
5385,mongodb,index,22,19,1719276756119,1719276756724,605,0,1218475.765781,,,
5368,mongodb,index,22,2,1719276690574,1719276691177,603,0,1288191.710897,,,
5386,mongodb,index,22,20,1719276759337,1719276759937,600,354.486755,1221353.099655,,,
5387,mongodb,index,22,21,1719276762563,1719276763164,601,0,1197028.540698,,,
5388,mongodb,index,22,22,1719276767925,1719276768529,604,0,1206031.178893,,,
5389,mongodb,index,22,23,1719276773285,1719276773881,596,0,1214523.496756,,,
5390,mongodb,index,22,24,1719276776506,1719276777115,609,0,1236825.679291,,,
5391,mongodb,index,22,25,1719276779739,1719276780342,603,0,1211032.580742,,,
5392,mongodb,index,22,26,1719276785089,1719276785687,598,0,1193479.628627,,,
5393,mongodb,index,22,27,1719276788314,1719276788923,609,0,1213342.886313,,,
5394,mongodb,index,22,28,1719276791539,1719276792139,600,0,1235413.172979,,,
5395,mongodb,index,22,29,1719276794766,1719276795366,600,0,1211810.233327,,,
5369,mongodb,index,22,3,1719276695922,1719276696521,599,0,1205149.425596,,,
5396,mongodb,index,22,30,1719276797999,1719276798600,601,0,1213838.186877,,,
5370,mongodb,index,22,4,1719276699147,1719276699743,596,69124.2,1224036.800752,,,
5371,mongodb,index,22,5,1719276702381,1719276702984,603,0,1230605.468503,,,
5372,mongodb,index,22,6,1719276707744,1719276708345,601,842.325581,1217865.021406,,,
5373,mongodb,index,22,7,1719276710983,1719276711582,599,0,1192503.321169,,,
5374,mongodb,index,22,8,1719276714218,1719276714814,596,0,1220776.218715,,,
5375,mongodb,index,22,9,1719276719565,1719276720168,603,0,1222366.379014,,,
3122,mongodb,index,3,1,1719238046752,1719238059000,12248,6723.636847,27117880.310928,,,
3143,mongodb,index,3,10,1719238185752,1719238197688,11936,0,24488174.521409,,,
3145,mongodb,index,3,11,1719238200017,1719238212170,12153,527.820598,28863753.666661,,,
3147,mongodb,index,3,12,1719238217427,1719238229185,11758,15829.783602,24759922.176721,,,
3149,mongodb,index,3,13,1719238231696,1719238243430,11734,959.57947,26406005.289171,,,
3151,mongodb,index,3,14,1719238248098,1719238260024,11926,5360.788542,26241909.399722,,,
3153,mongodb,index,3,15,1719238264508,1719238276424,11916,0,26573573.14182,,,
3156,mongodb,index,3,16,1719238278791,1719238290523,11732,364.592715,26885574.888986,,,
3158,mongodb,index,3,17,1719238293063,1719238304996,11933,887.541528,26273520.428935,,,
3161,mongodb,index,3,18,1719238309470,1719238321594,12124,769.061088,29219276.583559,,,
3164,mongodb,index,3,19,1719238326887,1719238338646,11759,799.125117,24976432.998003,,,
3124,mongodb,index,3,2,1719238062029,1719238073771,11742,496.213333,24543233.706927,,,
3166,mongodb,index,3,20,1719238343286,1719238355404,12118,397.536424,28776416.533335,,,
3168,mongodb,index,3,21,1719238360692,1719238372606,11914,1487.010253,24837931.084375,,,
3170,mongodb,index,3,22,1719238374967,1719238386919,11952,0,26643000.297129,,,
3173,mongodb,index,3,23,1719238391375,1719238403171,11796,1479.547081,26998840.655115,,,
3177,mongodb,index,3,24,1719238405643,1719238417775,12132,1058.208609,28969116.215208,,,
3181,mongodb,index,3,25,1719238420921,1719238432687,11766,0,25151329.758065,,,
3185,mongodb,index,3,26,1719238435196,1719238447134,11938,1256.071209,26618407.090194,,,
3189,mongodb,index,3,27,1719238449473,1719238461221,11748,843.706667,26946942.032623,,,
3193,mongodb,index,3,28,1719238463744,1719238475526,11782,0,26684998.554561,,,
3197,mongodb,index,3,29,1719238478015,1719238489948,11933,0,26663045.136468,,,
3127,mongodb,index,3,3,1719238078434,1719238090207,11773,1376.541308,25626019.955743,,,
3202,mongodb,index,3,30,1719238494417,1719238506558,12141,429.062914,29146869.897955,,,
3129,mongodb,index,3,4,1719238092708,1719238104461,11753,1006.571429,25823071.766812,,,
3133,mongodb,index,3,5,1719238109103,1719238120850,11747,0,25871583.691904,,,
3135,mongodb,index,3,6,1719238123375,1719238135351,11976,376.956811,25798839.649956,,,
3137,mongodb,index,3,7,1719238139787,1719238151702,11915,661.654485,26292956.45209,,,
3139,mongodb,index,3,8,1719238156190,1719238167975,11785,1931.291391,26382069.537231,,,
3141,mongodb,index,3,9,1719238170459,1719238182541,12082,0,28262340.840899,,,
3204,mongodb,index,4,1,1719238509711,1719238510486,775,0,156564.503333,,,
3219,mongodb,index,4,10,1719238540891,1719238541662,771,0,1762566.509236,,,
3222,mongodb,index,4,11,1719238544128,1719238544891,763,0,1755604.911722,,,
3224,mongodb,index,4,12,1719238549485,1719238550244,759,0,1777803.756379,,,
3225,mongodb,index,4,13,1719238552715,1719238553483,768,450.688742,1769782.985327,,,
3226,mongodb,index,4,14,1719238555936,1719238556699,763,13094.853333,1812729.905249,,,
3227,mongodb,index,4,15,1719238559181,1719238559947,766,0,1817694.059587,,,
3228,mongodb,index,4,16,1719238562408,1719238563177,769,0,1765920.755519,,,
3229,mongodb,index,4,17,1719238567760,1719238568514,754,0,1782472.9644,,,
3230,mongodb,index,4,18,1719238570992,1719238571746,754,0,1739899.25,,,
3231,mongodb,index,4,19,1719238574223,1719238574982,759,0,1736743.783333,,,
3205,mongodb,index,4,2,1719238512934,1719238513693,759,427.853821,1804472.99144,,,
3232,mongodb,index,4,20,1719238579580,1719238580342,762,0,1727158.370465,,,
3233,mongodb,index,4,21,1719238584950,1719238585707,757,0,1727727.932746,,,
3234,mongodb,index,4,22,1719238588178,1719238588933,755,0,1746030.666385,,,
3235,mongodb,index,4,23,1719238593545,1719238594306,761,433.328904,1736736.61794,,,
3236,mongodb,index,4,24,1719238596777,1719238597541,764,0,1796895.819546,,,
3237,mongodb,index,4,25,1719238600007,1719238600772,765,865.644518,1736344.934879,,,
3238,mongodb,index,4,26,1719238605360,1719238606116,756,0,1720614.582126,,,
3239,mongodb,index,4,27,1719238608588,1719238609347,759,0,1733273.459302,,,
3240,mongodb,index,4,28,1719238613946,1719238614706,760,0,1721534.183353,,,
3241,mongodb,index,4,29,1719238617175,1719238617937,762,0,1762323.402795,,,
3208,mongodb,index,4,3,1719238518293,1719238519055,762,0,1812853.171208,,,
3242,mongodb,index,4,30,1719238620396,1719238621156,760,0,1735058.869095,,,
3209,mongodb,index,4,4,1719238521521,1719238522282,761,0,1769770.812567,,,
3211,mongodb,index,4,5,1719238524756,1719238525511,755,0,1783239.00113,,,
3213,mongodb,index,4,6,1719238527989,1719238528752,763,1477.110817,1773504.520179,,,
3214,mongodb,index,4,7,1719238531211,1719238531980,769,485.248344,1748777.253333,,,
3216,mongodb,index,4,8,1719238534433,1719238535194,761,0,1750449.926246,,,
